I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.019899197,0.09165014,0.06997457,-0.04618499,-0.07538075,0.061566643,0.09072787,0.04507439,-0.0719564,-0.111648105,0.046061236,-0.013392677
0.03450915,0.103310004,0.06868172,-0.03670275,-0.088295765,0.06714308,0.108680494,0.07836764,-0.061252933,-0.09838746,0.0359243,0.0033404252
0.035596583,0.08824796,0.062545754,-0.05672018,-0.07475848,0.06878175,0.07768156,0.06153747,-0.063609906,-0.11481174,0.034946844,-0.0013662948
0.031327873,0.07247987,0.046181582,-0.042503208,-0.07011903,0.056850787,0.07742678,0.048106663,-0.060911782,-0.11061537,0.05143394,0.0026764874
0.014382636,0.08772343,0.06801718,-0.057332404,-0.073864974,0.055544514,0.08947712,0.048075657,-0.04914677,-0.13362683,0.05599831,-0.026536658
0.05034235,0.11277889,0.059170898,-0.0387384,-0.09603113,0.04890253,0.09261803,0.06355909,-0.0717216,-0.10703938,0.03385875,-0.008745841
0.03232869,0.073421896,0.08222656,-0.050402068,-0.08662694,0.07706003,0.100610144,0.06436372,-0.065236874,-0.105287544,0.055822358,0.0077798236
0.032265592,0.08199002,0.057994213,-0.05075996,-0.079972416,0.057613313,0.08877088,0.05696338,-0.07441863,-0.10739369,0.042548507,8.562463e-05
0.026385503,0.08768395,0.05820993,-0.048086505,-0.07123022,0.058219492,0.0858486,0.049427852,-0.06360108,-0.113722816,0.046858713,-0.008831854
0.03453423,0.09622469,0.058397572,-0.044976477,-0.07763745,0.05438643,0.08169294,0.054215,-0.06507343,-0.11310189,0.044665106,-0.0045723724
0.0216501,0.09053393,0.06864981,-0.04419969,-0.070725806,0.052196305,0.07820595,0.060840763,-0.05633646,-0.11655839,0.047590815,0.0068532215
0.034354106,0.07644925,0.04945042,-0.059656337,-0.07380026,0.049315218,0.082952745,0.044757728,-0.067183144,-0.11049263,0.052912366,-0.0038757096
0.017221916,0.09310257,0.060596306,-0.05063243,-0.07186854,0.053605683,0.080121115,0.046960395,-0.054068252,-0.113565184,0.049148373,-0.0124194445
0.026303355,0.086874984,0.06119381,-0.036657874,-0.07152331,0.066009894,0.08807658,0.054939188,-0.057964493,-0.10728898,0.044785134,-0.0036613448
0.029511975,0.09021041,0.051574036,-0.044247355,-0.061165523,0.054498695,0.06606714,0.043777432,-0.06157732,-0.11604471,0.040024206,-0.010029568
0.03388705,0.07768268,0.036598418,-0.0582768,-0.066842645,0.049855594,0.076671496,0.026952129,-0.07477408,-0.11775609,0.052951504,-0.018800955
0.028079782,0.0990823,0.06806265,-0.056555733,-0.0745312,0.0643741,0.09559335,0.046674006,-0.057322316,-0.118356034,0.05077975,-0.030465977
0.031697184,0.103217795,0.061157234,-0.06574508,-0.092160664,0.10113308,0.0874777,0.08253999,-0.074980006,-0.11021483,0.02861072,-0.008070843
0.04292784,0.0888489,0.065027565,-0.050790764,-0.09005478,0.069783606,0.07909643,0.074368246,-0.058943003,-0.11258257,0.030765425,0.014182833
0.022540865,0.087495334,0.07246255,-0.060962293,-0.09274584,0.049809463,0.0957988,0.06596309,-0.056973975,-0.110452875,0.045914356,-0.011294665
0.024334937,0.085617274,0.058553077,-0.048820782,-0.073653996,0.05585521,0.08632833,0.049682166,-0.06400486,-0.11080993,0.047421504,-0.007045938
0.027029859,0.09176002,0.057646614,-0.04220512,-0.0747544,0.055165328,0.08703882,0.051098883,-0.06132079,-0.10925723,0.045494914,-0.008326237
0.034498107,0.08717035,0.058060855,-0.050759908,-0.068696864,0.065979235,0.07695385,0.04859102,-0.06236089,-0.11281091,0.04748869,-0.008120184
0.030552551,0.07877088,0.050286133,-0.05448894,-0.075798236,0.058492538,0.07885562,0.044052046,-0.076088145,-0.10913062,0.045629263,-0.0066758096
0.011513157,0.090025164,0.0651607,-0.06139075,-0.05479039,0.058329787,0.093611434,0.0527585,-0.04973996,-0.121154085,0.0445384,-0.027033024
0.032787256,0.10991865,0.045055255,-0.038412426,-0.07392891,0.0653674,0.059868626,0.07281378,-0.06236573,-0.12309215,0.031793512,0.0061414093
0.038286265,0.08618563,0.06333169,-0.07419495,-0.07730864,0.04331595,0.06421875,0.05311124,-0.043830685,-0.12247755,0.04572375,-0.004119985
0.019373646,0.08872227,0.058624342,-0.054357693,-0.075529024,0.038365554,0.069708675,0.040855493,-0.061595768,-0.11845307,0.049805347,-0.011507339
0.029426038,0.08997065,0.051194288,-0.046358302,-0.06913372,0.07108169,0.08105578,0.033391133,-0.058837455,-0.096780665,0.04917395,-0.020377085
0.017666921,0.10453254,0.054551575,-0.047421496,-0.06887095,0.053860486,0.074544646,0.04873182,-0.06999151,-0.11815501,0.038555533,-0.01711595
0.04549339,0.08660502,0.05457825,-0.0454498,-0.066076666,0.06312274,0.08337716,0.058139045,-0.057700086,-0.10402055,0.044866033,0.00043067354
0.022236,0.07973411,0.05329883,-0.056010235,-0.07617735,0.05325259,0.07103165,0.044991255,-0.07435837,-0.11479064,0.04492121,-0.007916014
0.003598535,0.09631272,0.05580181,-0.03697144,-0.053822134,0.039499175,0.08246425,0.041369904,-0.046465904,-0.11537383,0.039382752,-0.015911413
0.05126744,0.09751428,0.038901452,-0.038373426,-0.070108615,0.05172067,0.079399824,0.039686326,-0.060388375,-0.10890295,0.047710415,-0.017839542
0.037916355,0.094451904,0.07461114,-0.082503125,-0.059133213,0.06841512,0.052682567,0.03059805,-0.058310606,-0.13657933,0.037941203,-0.009292971
0.030887427,0.10384877,0.06424859,-0.03221756,-0.04595425,0.05888133,0.08128426,0.045631636,-0.072462134,-0.12778683,0.030161818,-0.018072203
-0.016580405,0.13199128,0.03484393,0.015885113,-0.041035615,0.0069723027,0.08783921,0.059567932,-0.014809253,-0.14876615,0.041792907,-0.057294726
0.055156786,0.10581041,0.009685075,-0.04960486,-0.07238164,0.0013766924,-0.0066836006,0.036869884,-0.034029026,-0.19056356,0.043934032,-0.042963177
0.04799793,0.09721196,0.03693943,-0.053432737,-0.0014357897,0.0023487515,-0.024892362,0.024087334,-0.05830753,-0.113097936,0.009372417,0.022842027
-0.006795219,0.12543494,0.07139802,0.01998129,0.0014569872,-0.0067187035,0.072213724,0.061085667,0.0043086023,-0.109423324,0.05102331,-0.012159436
0.06184003,0.09958358,0.03550659,-0.035678923,-0.02842628,0.03146321,0.014043252,-0.01110467,-0.04886289,-0.13619809,0.040066134,-0.016737353
-0.00911401,0.10569949,0.05505919,-0.028003907,0.0063794362,-0.0146743115,0.027717488,0.05802847,-0.021741139,-0.13248877,0.03888811,-0.009353965
0.05320322,0.08110753,-0.012689057,-0.029583603,-0.037611198,0.050573554,0.07130223,0.023688385,-0.09162578,-0.1268503,0.036607508,-0.04092728
0.013853252,0.13517627,0.055426978,0.0003208475,0.016202943,-0.028143508,0.054091077,-0.0004331336,-0.008383812,-0.17150562,0.022365164,-0.040393375
0.012575704,0.12662195,0.03588915,-0.0035699396,-0.037353847,-6.9519e-05,0.09593007,0.06209628,-0.021094367,-0.12551717,0.040928993,-0.03252199
0.025534818,0.09705586,0.028358134,-0.05284165,-0.054681033,0.008488568,0.02477081,0.02657178,-0.03167035,-0.17627798,0.043997742,-0.0050359108
0.050034557,0.10448343,0.040832475,-0.023682745,-0.04247894,0.0045566424,0.031289693,0.012210867,-0.039789423,-0.14398357,0.04067585,-0.027714869
0.021368716,0.08844489,0.051197086,-0.015287759,-0.014645299,0.04536312,0.04391132,0.0017760374,-0.039658394,-0.12726934,0.06664543,-0.012115795
0.015839366,0.08400915,0.033407886,-0.062353104,0.010397684,0.044988666,0.029773204,0.027271463,-0.026124189,-0.12951794,0.027708504,-0.023386106
0.0122183515,0.0800318,0.029441418,0.030403582,-0.016312495,0.075940296,-0.0061169355,0.056911636,-0.030379683,-0.13194908,0.035506085,0.010213914
0.00041514434,0.10662901,0.020044213,-0.06376909,0.03488707,0.002314856,0.06014838,0.020142192,-0.031067276,-0.13530435,0.015524938,-0.087920226
0.18040755,0.108139,0.052084167,0.06615016,-0.07226531,0.041483104,0.042178053,-0.00038639206,-0.05036899,-0.17118898,0.055838004,-0.06886323
0.06139698,0.11591224,0.1233659,-0.013790966,0.025611896,0.10495342,0.029100418,0.03683575,-0.04001846,-0.11900163,0.020930035,0.04060165
0.0007216232,0.10931786,0.033906493,-0.07563902,-0.064618304,0.029750733,0.12630385,0.15790941,-0.07190963,-0.09088926,0.009460986,0.041071866
0.04471446,0.0983543,0.067775436,-0.044976253,-0.05902113,0.06875719,0.06658015,0.067874044,-0.055952944,-0.10056715,0.019252134,0.012227189
0.047728103,0.091837026,0.040018354,-0.040182665,-0.04710118,0.026916774,0.11207127,0.049396448,-0.0697632,-0.12689115,0.031686705,-0.029143002
0.032859314,0.11626941,0.07499443,-0.027555533,-0.060110882,0.051717043,0.07833716,0.039897766,-0.03065087,-0.12983446,0.04526986,-0.01270449
-0.019074557,0.0639039,0.03537907,-0.084794775,-0.08220109,0.061320584,0.10211111,0.060936607,-0.056171242,-0.10884384,0.028997945,-0.0031332748
0.03447507,0.09604582,0.02465251,-0.033287704,-0.027278312,0.04843122,0.045088083,0.01017831,-0.03114515,-0.13437666,0.042021267,-0.030469293
0.025666172,0.12746452,0.045913506,-0.041171007,-0.07876005,0.03936335,0.061636902,0.054160397,-0.05228127,-0.14057949,0.03098695,-0.033295833
0.010127622,0.089683875,0.06610402,-0.037725464,-0.06137028,0.04349625,0.08963609,0.06377036,-0.04179704,-0.11106933,0.04745048,0.003648852
0.03011189,0.07869633,0.058127288,-0.053023763,-0.06283181,0.052700806,0.07058347,0.054153662,-0.04354964,-0.12725052,0.059928913,-0.0056565674
0.024977146,0.08767027,0.0386228,-0.065575376,-0.06778682,0.02132525,0.06364741,0.023391582,-0.07372213,-0.12630919,0.044747632,-0.031603802
0.05263675,0.10292995,0.06236876,-0.04250116,-0.076115824,0.06350679,0.08428566,0.021449694,-0.043574743,-0.11795769,0.055482425,-0.041511506
0.0027533602,0.12141995,0.03882141,-0.022471413,-0.08080131,0.060205035,0.079644926,0.062089477,-0.09023722,-0.09295994,-0.0019380529,-0.025501614
0.029358633,0.10496685,0.04134724,-0.037011627,-0.056277446,0.0886626,0.11670558,0.06450242,-0.033283997,-0.08909946,0.041773237,-0.031127524
0.02900544,0.09115937,0.047421575,-0.03925735,-0.104419954,0.04950414,0.080131836,0.07637781,-0.0717939,-0.13311316,0.025365349,-0.007755242
0.04492638,0.08500662,0.07561915,-0.02095202,-0.10019948,0.070508055,0.11491148,0.049813967,-0.03278188,-0.097398534,0.04353968,-0.058201157
0.0153220575,0.09422979,0.054710604,0.0017735217,-0.04504522,0.06617076,0.06965683,0.04679764,-0.07702101,-0.11412583,0.025616255,-0.016772399
0.06828561,0.09960577,0.037194334,-0.030128028,-0.07093146,0.054484554,0.08829003,0.06295042,-0.05298394,-0.098841995,0.04986482,-0.0022907793
0.025390528,0.09595351,0.09076048,-0.06585432,-0.04725103,0.09048042,0.042401735,0.035195306,-0.051551823,-0.13625641,0.04830922,-0.033157866
0.059106894,0.10967455,0.073282614,0.014350149,-0.10525271,0.12626067,0.058392823,0.09233772,-0.06653123,-0.105678044,0.06600095,0.0053409985
0.039577913,0.09142455,0.12843072,-0.057798006,-0.029673012,0.01576164,0.066153206,0.03851944,-0.036370233,-0.13194545,0.04823804,0.0034351873
0.016665772,0.14259763,0.044682004,-0.030847633,-0.07202559,0.022707526,0.07546667,0.1159208,-0.034723517,-0.1558468,0.049056653,0.04365203
0.05674525,0.103124216,0.09597917,-0.061917838,-0.110942006,0.03792969,0.06149039,0.06336813,-0.0200143,-0.12601283,0.046969257,0.027766472
0.032653842,0.08674812,0.057677995,-0.07793294,-0.09598829,0.0107988585,0.090870626,0.022454336,-0.068262145,-0.14986402,0.09386474,-0.030245528
0.02292377,0.10860472,0.08231658,0.014806552,-0.053432677,0.06714838,0.05541214,-0.004237348,-0.029981097,-0.13213304,0.06252101,0.002009281
-0.003673583,0.09098624,0.016042506,-0.04988818,-0.056319606,0.030424291,0.09380885,0.052777626,-0.045538973,-0.12067463,0.03371325,-0.044195224
0.026999256,0.084922895,0.010828948,0.0027367254,0.008222053,0.06940844,0.012837864,0.010885625,-0.038835876,-0.14444426,0.046249524,-0.015101493
0.052622214,0.12358252,0.018442445,-0.041632343,-0.07488261,-0.0010625641,0.037766155,0.005740954,-0.057962283,-0.15141676,0.051904444,-0.05213343
0.010847492,0.09751265,0.096008666,-0.033375163,-0.033125855,0.056012273,0.09145492,-0.0077387234,-0.02666159,-0.13808861,0.06925863,-0.069779746
0.08551134,0.095238686,0.013585698,-0.020601518,-0.07307186,0.10173973,0.06874525,0.07022348,-0.09746223,-0.14597003,0.041325312,0.008249428
0.06346499,0.07720013,0.08254963,-0.046379924,-0.10877112,0.026406819,0.11210281,0.064202145,-0.054231,-0.087524585,0.017109834,-0.03324025
0.018974021,0.051714957,0.12381557,0.048762623,-0.027494214,0.13324781,0.06647105,0.051528335,-0.020707816,-0.10594501,0.0387182,-0.029795209
0.009571444,0.13565235,-0.002948412,0.034313906,0.025245734,0.010242693,0.018113127,0.037620433,-0.07804206,-0.055998236,-0.021434998,-0.01033953
0.012452916,0.12354084,0.033167228,-0.024483185,0.027801817,0.00092164724,0.047449164,0.06410937,0.021411717,-0.13683201,0.04458455,-0.044535343
0.044749144,0.123427026,0.037118766,-0.053641863,-0.07377305,0.045880392,0.0011284469,0.090448745,-0.07355331,-0.16785367,0.012823167,0.002196448
0.06975271,0.11231488,0.09311981,-0.009336906,-0.0434124,0.016557682,0.032580417,0.026319614,0.007634087,-0.09981657,0.060729377,-0.017052347
-0.029705202,0.096150026,0.05568849,-0.011779929,-0.06162465,0.022125253,0.06537085,0.0610658,-0.07428247,-0.11626291,0.020214343,0.021309176
0.09342005,0.11428577,0.03371876,-0.008877808,-0.068820946,0.029236017,0.12947446,0.023195084,-0.011546385,-0.0653831,0.060349554,-0.05484169
0.050719555,0.1320358,0.089517325,-0.0007790076,-0.099975295,0.07396348,0.054449514,-0.0018574349,-0.0702408,-0.14347136,0.03271041,-0.03901241
0.015864372,0.09808079,0.1036747,-0.049110066,0.019733634,0.0872618,0.11054407,0.023022996,-0.009390858,-0.11845993,0.0025917927,-0.044335842
0.04880152,0.10021894,-0.048704315,0.023739155,0.03191884,0.03182131,0.017993124,0.08200245,-0.061833054,-0.14321667,0.010510392,0.02682301
-0.013437313,0.12283909,0.02175193,-0.03273883,-0.08206367,-0.029955681,0.06765535,0.099081695,0.0023920464,-0.17172322,-3.7587146e-05,-0.085072264
0.0059616654,0.09433044,0.0015138822,-0.016952407,0.082202286,0.04022668,-0.0040830523,0.012936041,-0.045632932,-0.122200444,0.029971607,-0.035459902
0.032711554,0.1684347,0.028827954,0.059882928,-0.024569206,0.04275668,-0.023367135,0.05479241,0.009794921,-0.1546328,0.08989698,0.005091632
-0.0026406683,0.10791149,0.14659996,-0.12488504,0.06911077,0.008157178,0.021427326,-0.044865485,0.050764192,-0.19331214,0.08629064,-0.048727993
0.04953291,0.13176379,-0.0062643117,0.05728719,-0.07029877,0.13595158,-0.011284269,0.1356721,-0.042452857,-0.1833257,0.10470255,0.02854536
0.056981742,0.14147456,0.07836285,-0.09007469,-0.06470376,0.0043448973,0.057100754,0.006567294,0.03058977,-0.17646855,0.0103946095,-0.040952142
-0.0056697642,0.072681464,0.0484806,-0.027025152,0.019775378,0.00586055,0.08712818,0.09426809,-0.015022359,-0.11593126,0.011047028,-0.020308174
-0.0044153896,0.11465001,0.012770959,-0.02998374,-0.0154150305,0.02296288,0.10048158,0.10056576,-0.020698354,-0.13134004,-0.007246541,-0.1100641
0.034519527,0.17229865,-0.013492836,-0.06658369,0.014803654,-0.053579763,0.00076804834,0.004646253,0.008261131,-0.1769216,-0.013608799,-0.06486033
0.032225974,0.083784424,0.056533657,-0.015092224,0.0383244,-0.034110576,-0.0040187947,0.071490385,-0.0069399686,-0.15284488,0.020434214,0.023025041
0.07542441,0.09299387,0.021641606,0.02732303,0.02451143,-0.035920303,-0.007106437,-0.05595054,0.005337468,-0.19544242,0.0539483,-0.068523474
0.09241861,0.15542579,0.027992174,-0.014963849,0.14480951,-0.070876986,-0.10651749,-0.098943874,-0.005023723,-0.21692307,0.00090466655,-0.017677398
-0.029930448,0.19077778,0.0021741167,-0.015747363,0.021492323,-0.10787296,0.018857848,0.09182735,0.05930461,-0.08816443,-0.019817322,-0.002168957
0.034681838,0.11205092,-0.051001977,0.016012523,0.16300702,-0.0003640956,-0.04053892,-0.061374497,-0.02411732,-0.16008028,0.024310881,-0.035161708
0.03460352,0.10312878,-0.03519474,0.022579,0.15408365,-0.046461117,-0.041173197,-0.12183812,0.06775511,-0.25262767,0.10999846,-0.122585624
0.027322281,0.07027191,0.06629048,0.0058894833,0.20319591,-0.019536074,-0.008356832,-0.04529978,0.04639898,-0.15470338,0.09127505,0.0064225267
0.08617587,0.12302113,-0.026051974,0.042766176,0.07846322,0.069244415,-0.15173359,-0.038130328,-0.02745544,-0.26206422,0.15357101,0.012756287
0.11110491,0.13050601,0.06526428,-0.057326723,0.0618482,0.009369681,-0.11441692,-0.01359873,-0.100263245,-0.14136112,0.022831125,-0.015256331
-0.027942805,0.17312412,0.0853079,0.084841184,-0.059722405,0.10518111,0.117896944,0.13181067,-0.06161339,-0.08307228,0.076531336,-0.07815361
0.020056829,0.089553475,0.10322122,0.016672516,0.1049753,0.010206262,0.009948217,-0.065753646,-0.024618708,-0.12851743,0.049211506,-0.004123946
0.08962884,0.16648744,-0.011383851,-0.033435736,-0.026543986,-0.07291762,-0.044454552,0.044972114,-0.0025010891,-0.25370198,0.056253694,-0.056185823
0.1026327,0.078142695,0.10777663,-0.042516895,0.007853736,0.081943765,-0.09911798,-0.025881171,-0.05182775,-0.13037267,0.06579194,0.08966337
-0.026169956,0.12342459,0.107647724,0.015079165,0.008286594,-0.06675213,0.059516914,0.06304458,0.018136235,-0.10628639,0.09523772,-0.0048557767
-0.012430301,0.071261786,0.035678204,0.051552497,0.06061607,0.04730503,0.0117349615,-0.10666339,-0.029852498,-0.110782474,0.10384304,-0.06495127
0.062884144,0.19253434,-0.04547083,-0.051064383,0.028901244,-0.09813785,-0.076805145,-0.0448111,-0.029909123,-0.26523563,0.07467498,-0.08846184
0.12576722,0.09105316,0.03051613,-0.03385477,0.037479445,0.0373982,-0.079125755,-0.05821113,-0.05811805,-0.16353314,0.04681966,0.03683695
0.09153269,0.1561628,0.054149024,-0.04925108,-0.10457055,-0.007041894,0.11445992,-0.018753624,-0.051099468,-0.14022133,0.13614956,-0.106957145
0.044073336,0.08071193,0.14290637,0.048702892,0.020065757,0.18196508,0.019312551,-0.10002047,-0.06271541,-0.15046722,0.09686065,0.050397433
0.11961068,0.07725303,-0.049282257,-0.035799526,-0.080761224,0.07640259,0.06948208,0.06432431,-0.12077548,-0.16313934,0.0784063,-0.115204416
0.13342045,0.097874485,0.1385082,0.08620382,0.048514374,0.09015439,0.033075195,-0.018342234,-0.111557305,-0.1512566,0.08160216,0.023216106
-0.01872967,0.09657149,0.1727889,0.084353514,0.1595505,-0.018663714,0.0058122254,0.029919028,0.05560029,-0.19743593,0.047848828,0.07285961
0.071739376,0.16605718,0.040785212,0.07581259,-0.0053087855,-0.15240352,0.08330183,0.014061839,-0.026975285,-0.16292955,0.0626314,-0.005676719
0.11295721,0.03273742,0.07551232,0.020866716,0.032838535,0.010401345,-0.02567526,-0.08119314,-0.019255422,-0.26469693,0.12915882,-0.00424999
0.027308227,0.16550395,-0.07022548,0.03035493,0.01627334,-0.07901542,-0.043339483,-0.0058373464,-0.08375588,-0.10945154,-0.04879878,-0.07955693
-0.08088578,0.17796667,0.0019579278,0.07158628,0.06650522,0.042722564,-0.00023157058,0.042939857,0.08214744,-0.11796837,-0.014644798,-0.05718288
0.14818831,0.121527895,-0.05784756,-0.06956313,0.12913792,-0.07762294,-0.10155393,-0.024154583,-0.07731378,-0.11357815,-0.032481756,-0.018222729
-0.045923125,0.18290956,0.0668423,0.036041997,0.073157616,-0.04556651,0.023577895,0.072629295,0.03713002,-0.1878072,0.062067375,-0.052620757
0.022901522,0.09473742,0.028019166,-0.02296258,-0.01786759,0.034075703,-0.0069753383,-0.00042046938,-0.027866866,-0.18412977,0.042876195,0.011388291
0.044947475,0.09916422,0.0012156249,-0.06900011,0.0014524398,-0.10792881,-0.012685987,-0.03847779,-0.022751043,-0.1746088,0.07597617,-0.07592836
-0.0009871675,0.09106999,0.032275844,0.012760708,0.0050397385,0.060140938,-0.004753555,-0.058412403,-0.043741595,-0.16061795,0.07830886,-0.021437278
0.07872141,0.12950544,0.012134571,-0.055190533,0.00057298364,-0.04645778,0.05052834,-0.0069332006,-0.025375929,-0.13331442,0.041675795,-0.06542298
6.6209126e-05,0.14194752,0.09193569,0.093881026,-0.009265574,0.024419393,0.027554315,0.031842932,-0.074336745,-0.17659257,0.055944264,-0.04756679
0.0778482,0.11256538,0.028121192,0.011115931,-0.023098044,0.008422868,0.011822078,-0.068073876,-0.04221298,-0.20803909,0.09937363,-0.031914905
0.061266154,0.13109173,0.09926196,-0.012783777,0.049140044,-0.07895811,-0.042003505,-0.06497213,0.0031063517,-0.18862015,0.062022366,-0.003424615
0.026955532,0.091085576,0.0051922416,-0.036291827,-0.004565295,-0.009621969,0.009757381,0.038113605,-0.064115725,-0.1791516,0.074200034,-0.015719509
0.043607622,0.15300603,-0.034018032,-0.0015893391,0.04747293,-0.020789528,-0.07758586,-0.0284283,-0.054581746,-0.1586232,-0.019798694,-0.026796741
-0.048160154,0.16116232,0.007021461,0.03448844,0.032754403,-0.100071386,0.039110355,0.020177172,0.011184712,-0.14215606,0.054904036,-0.08117527
0.016719239,0.10398513,-0.015462978,0.010603084,0.05077931,0.0276515,-0.04346465,-0.07283228,-0.014280712,-0.19370355,0.058701713,-0.035304792
0.038585715,0.15080316,-0.028204458,0.0034059738,0.02874635,-0.11058149,-0.049960952,-0.023397624,0.010670036,-0.16789974,0.021189598,-0.06801177
0.017284498,0.09102957,0.019556094,0.0096737025,0.0058155,0.06143384,-0.0007759339,-0.0045688245,-0.066765584,-0.12793592,0.041547194,-0.04494389
0.040719926,0.15586413,0.046580445,-0.00032077415,0.00044744855,-0.022360273,0.037818115,-0.019156747,-0.024094466,-0.13985896,0.044193804,-0.05330633
0.002549352,0.092861034,0.08953826,0.036696464,0.050197564,0.016216958,0.051132005,0.0017365015,0.015381782,-0.15176244,0.09089795,0.0029996217
0.04557672,0.09446445,2.3287683e-05,-0.045597665,-0.08723102,0.037157573,0.0067834565,0.018512843,-0.07926738,-0.19692267,0.091276765,-0.026940867
0.08516745,0.1323441,0.053870425,-0.048887957,-8.918397e-05,-0.018110806,-0.045922033,-0.0690034,-0.0495508,-0.15574256,0.04191756,-0.03686688
0.05352169,0.10672638,0.079402596,0.0144910915,-0.079437405,0.046734616,0.058615737,0.041821025,-0.05665036,-0.12134769,0.023942297,-0.0068964968
0.02142156,0.06603402,-0.000100594836,-0.076140165,0.13965483,0.15684421,0.039881743,0.016491087,-0.102265164,-0.013275159,0.05022514,-0.0583617
-0.07603525,0.16856842,-0.0026279103,0.068287835,0.010325399,0.07317827,-0.011046424,0.0847639,0.04117047,-0.2033382,0.044479344,-0.04657507
0.059235375,0.05946547,0.02529288,-0.104930766,0.046776526,-0.035952132,0.06467882,-0.037948467,-0.05352036,-0.16597687,0.063497715,-0.114515126
0.25570172,0.09003899,0.122247584,-0.032951746,-0.081127554,0.023099624,0.037945766,-0.055301696,-0.032513198,-0.21464229,0.06634702,-0.10915822
0.13328356,0.040326014,0.10640262,-0.05740336,0.26037148,0.100780144,0.028476859,-0.020094268,-0.090002306,-0.102562696,0.030417928,0.10367946
0.09316155,0.14424247,-0.04707726,-0.0055002808,-0.0686569,0.09659176,0.11555476,0.09960032,-0.058853175,-0.16649137,0.049087156,-0.081671506
0.07331376,0.06602004,0.13206522,-0.08164659,0.17468265,-0.009344112,0.014603903,-0.1236268,0.0015734144,-0.18587556,0.06008236,0.06568446
0.0238312,0.06611871,-0.04908881,-0.023748798,0.11034186,-0.041786056,-0.021765804,0.048428994,0.041673176,-0.22151797,0.10000862,0.07803021
0.020373842,0.10569426,0.12739375,-0.07895628,0.0047341897,-0.008947843,0.058484204,-0.042485405,-0.014443978,-0.18219835,0.09051579,-0.033852343
0.1610283,0.08286843,-0.0024910779,0.084935896,0.042834926,0.18581858,-0.00076834066,-0.02293263,-0.1513692,-0.16481134,0.15040469,0.023679195
-0.024850849,0.081323236,0.09060886,0.032933164,-0.0108891195,0.010564174,0.119117685,0.060438156,-0.014424862,-0.18381736,0.036333065,-0.032231286
-0.06259579,0.11492122,0.09902276,0.056080677,-0.0450245,0.080081716,0.101601094,0.08835526,-0.024911223,-0.09691747,0.04640068,-0.035642263
0.07820438,0.08088216,0.047091097,-0.06632433,0.023921493,-0.054236718,0.00023855927,0.009567933,-0.052874777,-0.12120257,0.015854254,0.04495581
-0.021873988,0.12307413,0.06959045,-0.020560203,0.026979351,0.005366862,0.054780487,0.048202503,-0.013579489,-0.13199256,0.054309003,-0.038460456
0.0038080816,0.13994597,-0.02182698,-0.027284177,-0.047045663,0.020687917,0.017228218,0.037519548,-0.07683775,-0.15285315,-0.0009230826,-0.041672602
0.007426649,0.10542152,0.005475499,-0.044954855,-0.0114837475,-0.034040097,0.01925639,-0.004990035,-0.0048531704,-0.13508572,0.033027552,-0.057048738
-0.005354017,0.11001695,0.0050625955,-0.017252062,-0.02576557,0.02712919,0.034944564,0.0006449725,-0.039657738,-0.12005494,0.0345057,-0.047881987
0.01669344,0.13132723,0.04425111,0.0026743654,-0.0152084455,0.017045503,0.050365966,0.024494108,-0.015264211,-0.115934715,0.032116212,-0.031683862
0.033944756,0.08811274,0.03643683,-0.026286665,-0.031935424,0.020136653,0.04783697,0.020420512,-0.05630174,-0.13829051,0.041980844,-0.013638979
0.025692817,0.097071804,0.029429886,-0.03845318,-0.037630945,0.013689357,0.056451246,0.0010671087,-0.06625413,-0.14512055,0.054714344,-0.042205278
0.009130106,0.14299695,0.061575457,0.0060931463,-0.023543755,0.017251799,0.035851497,0.027485192,-0.012007778,-0.14876474,0.03630016,-0.011702531
0.040188048,0.058231372,0.015992021,-0.012403893,-0.053660586,-0.0006550915,0.021850232,0.034415368,-0.046632763,-0.13250266,0.04028276,-0.014207447
0.0040228614,0.11345507,-0.0029649402,-0.00678104,0.0057029054,0.035783406,-0.01706446,-0.008346991,-0.045641802,-0.11272832,0.024571216,-0.028754134
0.009166388,0.14758506,0.05381583,-0.0012734699,0.0056244237,-0.0075292904,0.05048772,0.041468345,-0.015668532,-0.10094753,0.04765635,-0.0035640101
0.039758082,0.08545232,0.06521667,-0.054956887,-0.057114985,0.06413779,0.08246128,0.044124957,-0.04418354,-0.12975049,0.056409128,-0.026703415
0.0368087,0.09099087,0.06260044,-0.02171135,-0.052513473,0.090137534,0.034824125,0.043302417,-0.050820205,-0.14964134,0.061793886,0.019868812
0.03125765,0.08768892,0.06272156,-0.072350234,-0.07886369,0.019105874,0.08209852,0.057434577,-0.054764878,-0.11427646,0.043008924,0.006615594
0.05677707,0.08829688,0.06354671,-0.046416108,-0.09841727,0.047234733,0.10519049,0.010605619,-0.0794937,-0.118349895,0.083992966,-0.044555984
0.036546562,0.121836275,0.07242101,0.002672694,-0.00848123,0.054497473,0.034142867,0.010744944,-0.04702569,-0.1541503,0.039902426,-0.01583971
0.025080796,0.10237099,0.005482079,-0.0640288,-0.09059399,0.06479142,0.06712899,0.08255108,-0.081325896,-0.12450147,0.03997182,-0.009646715
0.048449546,0.0908427,0.054297674,-0.060645934,-0.057051245,0.06845343,0.018916631,0.008168722,-0.03437423,-0.13810603,0.036637314,-0.01659849
